"question","references","corpus_id"
"Theo thông báo này của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, lề trái của trang luận văn thạc sĩ phải được đặt là bao nhiêu centimet?","[{""content"": ""Theo thông báo này của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, lề trái của trang luận văn thạc sĩ phải được đặt là 3,5 cm."", ""start_index"": -1, ""end_index"": -1}]","7186fb07-dcc9-5975-a0dd-f6e8916e9ced"
"Thông báo này của Trường Đại học Sư phạm Kỹ thuật Hưng Yên quy định cách đánh số các tiểu đề mục trong luận văn thạc sĩ tối đa là bao nhiêu cấp?","[{""content"": ""Thông báo này của Trường Đại học Sư phạm Kỹ thuật Hưng Yên quy định cách đánh số các tiểu đề mục trong luận văn thạc sĩ tối đa là 3 cấp."", ""start_index"": -1, ""end_index"": -1}]","7186fb07-dcc9-5975-a0dd-f6e8916e9ced"
"Thông báo này của Trường Đại học Sư phạm Kỹ thuật Hưng Yên hướng dẫn về những vấn đề gì liên quan đến luận văn thạc sĩ?","[{""content"": ""Thông báo này hướng dẫn về quy trình giao đề tài, đăng ký bảo vệ, chấm luận văn thạc sĩ và hình thức luận văn thạc sĩ."", ""start_index"": 121, ""end_index"": 212}]","902dfdf1-b00b-5934-b901-4a8be4065436"
"Tài liệu tham khảo là sách cần phải có những thông tin gì theo hướng dẫn của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Tài liệu tham khảo là sách, luận án, báo cáo phải ghi đầy đủ các thông tin sau: Tên các tác giả hoặc cơ quan ban hành; (năm xuất bản); Tên sách, luận án hoặc báo cáo; Nhà xuất bản; Nơi xuất bản."", ""start_index"": 317, ""end_index"": 559}]","902dfdf1-b00b-5934-b901-4a8be4065436"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên yêu cầu trình bày tài liệu tham khảo như thế nào nếu tài liệu đó dài hơn một dòng?","[{""content"": ""Nếu tài liệu dài hơn một dòng thì nên trình bày sao cho từ dòng thứ hai lùi vào so với dòng thứ nhất 1 cm để phần tài liệu tham khảo được rõ ràng và dễ theo dõi."", ""start_index"": 1243, ""end_index"": 1404}]","902dfdf1-b00b-5934-b901-4a8be4065436"
"Sinh viên có bằng tốt nghiệp đại học ngành nào thì được xem xét miễn học, miễn thi và có điểm chuyển đổi là 10 với tất cả các học phần tiếng Anh theo quyết định 2059/QĐ-ĐHSPKT của Trường ĐH SPKT Hưng Yên?","[{""content"": ""Sinh viên có bằng tốt nghiệp đại học ngành Ngôn ngữ Anh được xem xét miễn học, miễn thi và có điểm chuyển đổi là 10 với tất cả các học phần tiếng Anh."", ""start_index"": 1999, ""end_index"": 2149}]","a87a4df6-cd15-52b2-a8d0-59bf697f519b"
"Chứng chỉ Tiếng Anh được cấp phải đáp ứng những điều kiện nào để sinh viên được miễn học, miễn thi theo quyết định 2059/QĐ-ĐHSPKT của Trường ĐH SPKT Hưng Yên?","[{""content"": ""Chứng chỉ Tiếng Anh được cấp bởi một cơ sở được Bộ Giáo dục và Đào tạo cho phép hoặc công nhận còn hiệu lực (trong thời hạn 2 năm từ ngày cấp chứng chỉ đến ngày xét duyệt) thì sinh viên được miễn học, miễn thi."", ""start_index"": -1, ""end_index"": -1}]","a87a4df6-cd15-52b2-a8d0-59bf697f519b"
"Sinh viên cần nộp đơn xin miễn học, miễn thi các học phần tiếng Anh cho khoa quản lý sinh viên khi nào theo quyết định 2059/QĐ-ĐHSPKT của Trường ĐH SPKT Hưng Yên?","[{""content"": ""Thời điểm nộp đơn phải trong khoảng thời gian trước 01 tuần bắt đầu học kỳ bố trí học các học phần Tiếng Anh."", ""start_index"": 3879, ""end_index"": 3988}]","a87a4df6-cd15-52b2-a8d0-59bf697f519b"
"Quyết định số 30/16/QĐ-ĐHSPKT có hiệu lực kể từ ngày nào?","[{""content"": ""Quyết định số 30/16/QĐ-ĐHSPKT có hiệu lực kể từ ngày ký."", ""start_index"": -1, ""end_index"": -1}]","1a71898c-20f7-560e-8b4c-1d9a1c39bbb8"
"Quyết định số 30/16/QĐ-ĐHSPKT thay thế cho quyết định nào?","[{""content"": ""Quyết định số 30/16/QĐ-ĐHSPKT thay thế Quyết định số 431/QĐ-ĐHSPKT ngày 12/4/2016 của Hiệu trưởng Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 1481, ""end_index"": 1591}]","1a71898c-20f7-560e-8b4c-1d9a1c39bbb8"
"Quyết định số 30/16/QĐ-ĐHSPKT được ban hành căn cứ vào thông tư nào của Bộ Giáo dục và Đào tạo về tuyển sinh và đào tạo tiến sĩ?","[{""content"": ""Quyết định số 30/16/QĐ-ĐHSPKT được ban hành căn cứ vào Thông tư số 08/2017/TT-BGDĐT ngày 04/4/2017 của Bộ trưởng Bộ Giáo dục và Đào tạo về ban hành Quy chế tuyển sinh và đào tạo tiến sĩ."", ""start_index"": 577, ""end_index"": 708}]","1a71898c-20f7-560e-8b4c-1d9a1c39bbb8"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên tổ chức bao nhiêu kỳ tuyển sinh trình độ tiến sĩ trong một năm?","[{""content"": ""Mỗi năm, tùy theo nhu cầu và chỉ tiêu tuyển sinh, Trường Đại học Sư phạm Kỹ thuật Hưng Yên sẽ tổ chức từ một đến hai kỳ tuyển sinh trình độ tiến sĩ."", ""start_index"": 1187, ""end_index"": 1287}]","d392b704-30b3-5582-85ad-8318a24a2f3f"
"Ứng viên dự tuyển đào tạo trình độ tiến sĩ cần có tối thiểu bao nhiêu bài báo hoặc báo cáo liên quan đến lĩnh vực dự định nghiên cứu?","[{""content"": ""Ứng viên dự tuyển đào tạo trình độ tiến sĩ cần là tác giả của ít nhất 01 bài báo hoặc báo cáo liên quan đến lĩnh vực dự định nghiên cứu."", ""start_index"": 1527, ""end_index"": 1741}]","d392b704-30b3-5582-85ad-8318a24a2f3f"
"Hội đồng tuyển sinh trình độ tiến sĩ của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có trách nhiệm gì?","[{""content"": ""Hội đồng tuyển sinh trình độ tiến sĩ của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có trách nhiệm thông báo tuyển sinh; tiếp nhận hồ sơ dự tuyển; tổ chức xét tuyển và công nhận trúng tuyển; tổng kết công tác tuyển sinh; quyết định khen thưởng, kỷ luật; báo cáo kịp thời kết quả công tác tuyển sinh về Bộ Giáo dục và Đào tạo theo quy định."", ""start_index"": -1, ""end_index"": -1}]","d392b704-30b3-5582-85ad-8318a24a2f3f"
"Chậm nhất bao lâu sau khi nghiên cứu sinh làm thủ tục nhập học, Phòng Đào tạo trình Hiệu trưởng ký quyết định công nhận nghiên cứu sinh?","[{""content"": ""Chậm nhất 02 tháng sau khi nghiên cứu sinh làm thủ tục nhập học, Phòng Đào tạo trình Hiệu trưởng ký quyết định công nhận nghiên cứu sinh."", ""start_index"": 11893, ""end_index"": 11965}]","d392b704-30b3-5582-85ad-8318a24a2f3f"
"Điểm xét tuyển tối thiểu để thí sinh đủ điều kiện xét tuyển trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên là bao nhiêu?","[{""content"": ""Thí sinh đạt từ 50,0 điểm trở lên mới đủ điểm để xét tuyển trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 118, ""end_index"": 180}]","d392b704-30b3-5582-85ad-8318a24a2f3f"
"Khối lượng học tập tối thiểu cho nghiên cứu sinh có bằng tốt nghiệp đại học là bao nhiêu tín chỉ theo quy định đào tạo trình độ tiến sĩ của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Khối lượng học tập tối thiểu cho nghiên cứu sinh có bằng tốt nghiệp đại học là 120 tín chỉ."", ""start_index"": 554, ""end_index"": 597}]","0bc82476-f1e6-50d3-bac9-ed9591508766"
"Nghiên cứu sinh phải hoàn thành bao nhiêu chuyên đề tiến sĩ và mỗi chuyên đề tiến sĩ không được quá bao nhiêu trang A4 theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Nghiên cứu sinh phải hoàn thành 3 chuyên đề tiến sĩ, và mỗi chuyên đề không được quá 45 trang A4."", ""start_index"": 2626, ""end_index"": 2677}]","0bc82476-f1e6-50d3-bac9-ed9591508766"
"Theo quy định đào tạo trình độ tiến sĩ của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, kết quả nghiên cứu chính của luận án tiến sĩ phải được công bố tối thiểu bao nhiêu bài báo trên tạp chí khoa học chuyên ngành để đủ điều kiện bảo vệ luận án?","[{""content"": ""Kết quả nghiên cứu chính của luận án phải được công bố ít nhất trong 02 bài báo trên tạp chí khoa học chuyên ngành (01 bài đăng trên tạp chí khoa học thuộc danh mục các tạp chí ISI – Scopus) hoặc đã công bố tối thiểu 02 báo cáo bằng tiếng nước ngoài trong kỷ yếu hội thảo quốc tế có phản biện độc lập hoặc 02 bài báo đăng trên tạp chí khoa học nước ngoài có phản biện."", ""start_index"": 6649, ""end_index"": 7017}]","0bc82476-f1e6-50d3-bac9-ed9591508766"
"Bài tiểu luận tổng quan về tình hình nghiên cứu của nghiên cứu sinh phải được hoàn thành trong thời gian nào của khóa đào tạo trình độ tiến sĩ theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Bài tiểu luận tổng quan phải được hoàn thành trong thời hạn 24 tháng đầu của thời gian đào tạo trình độ tiến sĩ."", ""start_index"": 6392, ""end_index"": 6502}]","0bc82476-f1e6-50d3-bac9-ed9591508766"
"Đối với nghiên cứu sinh chưa có bằng thạc sĩ, các học phần bổ sung cần đáp ứng yêu cầu đạt chuẩn đầu ra bậc mấy của Khung trình độ quốc gia theo quy định đào tạo trình độ tiến sĩ của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Các học phần bổ sung cần đảm bảo nghiên cứu sinh đạt chuẩn đầu ra Bậc 7 của Khung trình độ quốc gia."", ""start_index"": 4564, ""end_index"": 4639}]","0bc82476-f1e6-50d3-bac9-ed9591508766"
"Thời gian học tập trung tối thiểu mà nghiên cứu sinh phải dành tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên trong giai đoạn 24 tháng đầu kể từ khi có quyết định công nhận là bao lâu?","[{""content"": ""Nghiên cứu sinh phải dành ít nhất 12 tháng theo học tập trung liên tục tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên trong giai đoạn 24 tháng đầu, kể từ khi có quyết định công nhận nghiên cứu sinh."", ""start_index"": 565, ""end_index"": 726}]","3c9e1933-f87a-579c-8f4f-0c00e1f20231"
"Hội đồng đánh giá chuyên đề tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần đáp ứng những tiêu chí nào về thành viên?","[{""content"": ""Hội đồng đánh giá chuyên đề tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên gồm ít nhất 3 người là những chuyên gia có học vị từ tiến sĩ trở lên, trong đó có ít nhất 01 người có học hàm Giáo sư (GS), Phó Giáo sư (PGS) đúng chuyên môn."", ""start_index"": -1, ""end_index"": -1}]","3c9e1933-f87a-579c-8f4f-0c00e1f20231"
"Theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, thời gian gia hạn tối đa cho việc hoàn thành chương trình đào tạo trình độ tiến sĩ là bao lâu?","[{""content"": ""Thời gian gia hạn tối đa cho việc hoàn thành chương trình đào tạo trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên là 24 tháng. Trong thời gian này, nghiên cứu sinh phải theo học tập trung liên tục tại Trường."", ""start_index"": -1, ""end_index"": -1}]","3c9e1933-f87a-579c-8f4f-0c00e1f20231"
"Giảng viên giảng dạy chương trình đào tạo trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần đáp ứng những tiêu chuẩn nào về bài báo hoặc công bố khoa học?","[{""content"": ""Giảng viên giảng dạy chương trình đào tạo trình độ tiến sĩ phải là tác giả chính tối thiểu 02 bài báo hoặc công bố khoa học đăng trên các tạp chí khoa học chuyên ngành."", ""start_index"": -1, ""end_index"": -1}]","599c0af6-a04c-5cb4-87bb-0d8186da60d1"
"Người hướng dẫn nghiên cứu sinh độc lập tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần đáp ứng tiêu chuẩn gì về công bố trên các tạp chí ISI - Scopus nếu chưa có chức danh giáo sư hoặc phó giáo sư?","[{""content"": ""Người hướng dẫn nghiên cứu sinh độc lập chưa có chức danh giáo sư hoặc phó giáo sư phải là tác giả chính của ít nhất 01 bài báo hoặc báo cáo khoa học đăng trên tạp chí thuộc danh mục các tạp chí của cơ sở dữ liệu ISI Thomson Reuters hoặc của cơ sở dữ liệu Scopus - Elsevier, hoặc ít nhất một chương sách tham khảo có mã số chuẩn quốc tế ISBN do các nhà xuất bản nước ngoài phát hành; hoặc là tác giả chính của tối thiểu 02 báo cáo bằng tiếng nước ngoài đăng trên kỷ yếu hội thảo quốc tế có phản biện, hoặc 02 bài báo đăng trên tạp chí khoa học nước ngoài có phản biện thuộc lĩnh vực khoa học liên quan đến đề tài luận án của nghiên cứu sinh, và thêm 01 bài báo đăng trên tạp chí khoa học thuộc danh mục các tạp chí ISI - Scopus."", ""start_index"": 1112, ""end_index"": 2532}]","599c0af6-a04c-5cb4-87bb-0d8186da60d1"
"Theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, một người có bằng tiến sĩ được hướng dẫn tối đa bao nhiêu nghiên cứu sinh tại cùng một thời điểm?","[{""content"": ""Người có bằng tiến sĩ được hướng dẫn độc lập, đồng hướng dẫn tối đa 03 nghiên cứu sinh."", ""start_index"": 4762, ""end_index"": 4847}]","599c0af6-a04c-5cb4-87bb-0d8186da60d1"
"Khoa đào tạo chuyên môn có trách nhiệm gì liên quan đến đề tài luận án và người hướng dẫn của nghiên cứu sinh tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Khoa đào tạo chuyên môn có trách nhiệm tổ chức bảo vệ đề cương nghiên cứu chi tiết luận án của nghiên cứu sinh. Đề xuất, báo cáo và thông qua Phòng Đào tạo trước khi trình Hiệu trưởng phê duyệt tên đề tài luận án, người hướng dẫn của nghiên cứu sinh."", ""start_index"": 8447, ""end_index"": 8658}]","599c0af6-a04c-5cb4-87bb-0d8186da60d1"
"Phòng Đào tạo Trường Đại học Sư phạm Kỹ thuật Hưng Yên có những trách nhiệm gì liên quan đến việc báo cáo Bộ Giáo dục và Đào tạo về công tác đào tạo tiến sĩ?","[{""content"": ""Phòng Đào tạo có trách nhiệm báo cáo Bộ Giáo dục và Đào tạo về tình hình và kết quả tuyển sinh sau mỗi đợt tuyển sinh, báo cáo hàng năm về công tác đào tạo tiến sĩ, cấp bằng tiến sĩ, chỉ tiêu và kế hoạch tuyển sinh nghiên cứu sinh từng ngành của năm tiếp theo, và báo cáo danh sách trích ngang nghiên cứu sinh đã hoàn thiện hồ sơ quá trình đào tạo và luận án đã được thông qua tại Hội đồng đánh giá bảo vệ luận án cấp trường trong 02 tháng trước đó."", ""start_index"": 14262, ""end_index"": 14860}]","599c0af6-a04c-5cb4-87bb-0d8186da60d1"
"Số lượng trang tối đa cho một luận án tiến sĩ, không kể phụ lục, là bao nhiêu?","[{""content"": ""Luận án tiến sĩ được trình bày không quá 150 trang A4, không kể phụ lục."", ""start_index"": 1176, ""end_index"": 1247}]","e4d6763f-988f-5477-a37e-70ff47b28e25"
"Nghiên cứu sinh cần đáp ứng những điều kiện gì để được đăng ký đánh giá luận án ở cấp cơ sở?","[{""content"": ""Nghiên cứu sinh cần hoàn thành các học phần bổ sung, các học phần ở trình độ tiến sĩ; công bố tối thiểu 02 bài báo về kết quả nghiên cứu của luận án (trong đó có 01 bài đăng trên tạp chí khoa học thuộc danh mục các tạp chí ISI-Scopus hoặc đã công bố tối thiểu 02 báo cáo bằng tiếng nước ngoài trong kỷ yếu hội thảo quốc tế có phản biện hoặc 02 bài báo đăng trên tạp chí khoa học nước ngoài có phản biện); và được tập thể hoặc người hướng dẫn nghiên cứu sinh đồng ý cho đăng ký đánh giá luận án ở cấp cơ sở."", ""start_index"": 3763, ""end_index"": 4302}]","e4d6763f-988f-5477-a37e-70ff47b28e25"
"Hồ sơ đề nghị bảo vệ luận án ở Khoa đào tạo chuyên môn gồm những giấy tờ gì?","[{""content"": ""Hồ sơ đề nghị bảo vệ luận án ở Khoa đào tạo chuyên môn gồm: Đơn đề nghị bảo vệ ở cấp cơ sở của nghiên cứu sinh có ý kiến đồng ý của tập thể hướng dẫn; Lý lịch khoa học mới bổ sung có xác nhận của cơ quan cử đi học; Biên bản Hội thảo khoa học lần cuối có kết luận về việc đồng ý cho nghiên cứu sinh bảo vệ ở cấp cơ sở; 05 bản luận án sau khi đã sửa chữa theo ý kiến của Hội thảo khoa học và xác nhận của tập thể hướng dẫn; 05 bản tuyển tập các công trình đã công bố; Văn bản đồng ý của các đồng tác giả các công trình khoa học (nếu có); Danh sách đề xuất thành lập Hội đồng đánh giá luận án ở cấp cơ sở của Khoa đào tạo chuyên môn."", ""start_index"": 4908, ""end_index"": 5562}]","e4d6763f-988f-5477-a37e-70ff47b28e25"
"Thành viên Hội đồng đánh giá luận án cấp cơ sở cần đáp ứng những tiêu chí nào?","[{""content"": ""Thành viên Hội đồng đánh giá luận án cấp cơ sở phải có chức danh giáo sư, phó giáo sư hoặc có bằng tiến sĩ khoa học, tiến sĩ, có chuyên môn phù hợp với đề tài nghiên cứu hoặc lĩnh vực nghiên cứu của nghiên cứu sinh; có sự tham gia của các nhà khoa học ở trong và ngoài Trường."", ""start_index"": 5566, ""end_index"": 5849}]","e4d6763f-988f-5477-a37e-70ff47b28e25"
"Trường Đại học Sư phạm Kỹ thuật Hưng Yên xử lý như thế nào khi có phản biện độc lập không tán thành luận án tiến sĩ?","[{""content"": ""Khi có một phản biện độc lập không tán thành luận án, Phòng Đào tạo trình Hiệu trưởng quyết định chọn và gửi luận án xin ý kiến của phản biện độc lập thứ ba. Nếu phản biện độc lập thứ ba tán thành luận án thì Hiệu trưởng ký quyết định thành lập Hội đồng đánh giá luận án cấp trường. Nếu phản biện độc lập thứ ba không tán thành thì luận án bị trả về để đánh giá lại ở cấp cơ sở."", ""start_index"": 13568, ""end_index"": 13981}]","e4d6763f-988f-5477-a37e-70ff47b28e25"
"Nghiên cứu sinh cần đáp ứng những điều kiện nào để được bảo vệ luận án ở Hội đồng đánh giá luận án cấp trường theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Nghiên cứu sinh cần đáp ứng ba điều kiện sau để được bảo vệ luận án ở Hội đồng đánh giá luận án cấp trường: (1) Luận án được Khoa đào tạo chuyên môn và Phòng Đào tạo đề nghị được đánh giá; (2) Luận án được các phản biện độc lập tán thành; (3) Nghiên cứu sinh không trong thời gian thi hành án hình sự, kỷ luật từ mức cảnh cáo trở lên."", ""start_index"": 422, ""end_index"": 824}]","cf3323d8-fd23-5b41-963c-e0095582207d"
"Hội đồng đánh giá luận án cấp trường của Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần đáp ứng những tiêu chuẩn nào về thành viên?","[{""content"": ""Thành viên Hội đồng đánh giá luận án cấp trường cần đáp ứng các tiêu chuẩn sau: (1) Là công dân Việt Nam hoặc công dân nước ngoài; (2) Có chức danh giáo sư, phó giáo sư hoặc có bằng tiến sĩ khoa học, tiến sĩ, có chuyên môn phù hợp với đề tài nghiên cứu hoặc lĩnh vực nghiên cứu của nghiên cứu sinh; (3) Có công trình nghiên cứu, có uy tín và kinh nghiệm hoạt động nghề nghiệp liên quan đến lĩnh vực nghiên cứu của nghiên cứu sinh; người phản biện phải có tối thiểu 02 bài báo hoặc báo cáo khoa học, trong đó có ít nhất 01 bài báo đăng trên tạp chí khoa học nước ngoài có phản biện hoặc 01 báo cáo bằng tiếng nước ngoài trong kỷ yếu hội thảo quốc tế có phản biện."", ""start_index"": -1, ""end_index"": -1}]","cf3323d8-fd23-5b41-963c-e0095582207d"
"Theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, trách nhiệm của Khoa đào tạo chuyên môn trong việc tổ chức bảo vệ luận án cho nghiên cứu sinh là gì?","[{""content"": ""Khoa đào tạo chuyên môn có trách nhiệm tham gia các công việc tổ chức bảo vệ luận án đối với nghiên cứu sinh."", ""start_index"": 5255, ""end_index"": 5364}]","cf3323d8-fd23-5b41-963c-e0095582207d"
"Hội đồng đánh giá luận án cấp trường phải đưa ra những nội dung gì trong quyết nghị về luận án?","[{""content"": ""Hội đồng phải nêu rõ kết quả đánh giá luận án của các thành viên; những đóng góp mới của luận án về lý luận và thực tiễn; những thiếu sót về nội dung và hình thức của luận án; tính trung thực của kết quả nghiên cứu; kết luận của Hội đồng về việc không thông qua luận án và lý do hoặc thông qua luận án (bao gồm cả yêu cầu chỉnh sửa, bổ sung, nếu có), kiến nghị công nhận trình độ, cấp bằng tiến sĩ đối với nghiên cứu sinh."", ""start_index"": 483, ""end_index"": 893}]","2819a4fa-eef7-5fb9-bb5a-4341cca21ea7"
"Hình thức đánh giá luận án tại Hội đồng đánh giá luận án cấp trường được thực hiện như thế nào?","[{""content"": ""Luận án được đánh giá bằng hình thức bỏ phiếu kín. Các thành viên Hội đồng chỉ được bỏ phiếu tán thành hoặc không tán thành. Phiếu trắng được coi là phiếu không tán thành. Luận án đạt yêu cầu khi có 6/7 hoặc 5/6 thành viên Hội đồng có mặt bỏ phiếu tán thành."", ""start_index"": 2082, ""end_index"": 2340}]","2819a4fa-eef7-5fb9-bb5a-4341cca21ea7"
"Nghiên cứu sinh cần nộp những hồ sơ gì về Phòng Đào tạo trước khi bảo vệ luận án tiến sĩ cấp trường?","[{""content"": ""Nghiên cứu sinh cần nộp đơn đề nghị bảo vệ luận án tiến sĩ cấp trường; lý lịch khoa học; 07 quyển luận án sau khi đã sửa chữa theo ý kiến của Hội đồng đánh giá luận án ở cấp cơ sở; 07 quyển tuyển tập các công trình khoa học đã công bố."", ""start_index"": 3564, ""end_index"": 3786}]","2819a4fa-eef7-5fb9-bb5a-4341cca21ea7"
"Nếu luận án không được Hội đồng đánh giá luận án cấp trường thông qua lần thứ nhất, nghiên cứu sinh có được phép bảo vệ lại không và có giới hạn về số lần bảo vệ không?","[{""content"": ""Nếu luận án không được Hội đồng đánh giá luận án cấp trường thông qua, nghiên cứu sinh được phép sửa chữa luận án và đề nghị bảo vệ lần thứ hai. Không tổ chức bảo vệ luận án lần thứ ba."", ""start_index"": 9251, ""end_index"": 9654}]","2819a4fa-eef7-5fb9-bb5a-4341cca21ea7"
"Trong trường hợp đề tài luận án liên quan đến bí mật quốc gia, quy trình đánh giá luận án có gì khác biệt so với quy trình thông thường?","[{""content"": ""Nếu đề tài nghiên cứu liên quan đến bí mật quốc gia, Thủ trưởng Bộ, Ngành có văn bản đề nghị Hiệu trưởng xác định tính chất mật của luận án. Nhà trường phải báo cáo và được Bộ Giáo dục và Đào tạo đồng ý bằng văn bản trước khi tổ chức để nghiên cứu sinh bảo vệ luận án theo chế độ mật. Nhà trường không phải thông báo công khai về buổi bảo vệ và danh sách Hội đồng đánh giá luận án phải được Bộ, Ngành quản lý bí mật đó đề nghị Hiệu trưởng xem xét."", ""start_index"": 7627, ""end_index"": 8467}]","2819a4fa-eef7-5fb9-bb5a-4341cca21ea7"
"Nếu luận án tiến sĩ không đạt yêu cầu thẩm định sau khi đã được cấp bằng, Trường Đại học Sư phạm Kỹ thuật Hưng Yên sẽ xử lý như thế nào?","[{""content"": ""Trường hợp luận án tiến sĩ đã được cấp bằng nhưng không đạt yêu cầu thẩm định, Trường Đại học Sư phạm Kỹ thuật Hưng Yên sẽ xem xét xử lý theo pháp luật hiện hành đối với văn bằng đã được cấp."", ""start_index"": -1, ""end_index"": -1}]","93bd6874-6a26-5e18-806c-7131e3c2614d"
"Hội đồng thẩm định luận án của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có thể họp khi có bao nhiêu thành viên ít nhất?","[{""content"": ""Hội đồng thẩm định luận án của Trường Đại học Sư phạm Kỹ thuật Hưng Yên chỉ họp khi có mặt tối thiểu 06 thành viên bao gồm chủ tịch, thư ký và các thành viên hội đồng có ý kiến không tán thành luận án (nếu có)."", ""start_index"": -1, ""end_index"": -1}]","93bd6874-6a26-5e18-806c-7131e3c2614d"
"Nghiên cứu sinh cần nộp những gì cho Thư viện Quốc gia Việt Nam và Thư viện của Trường Đại học Sư phạm Kỹ thuật Hưng Yên để được xét cấp bằng tiến sĩ?","[{""content"": ""Nghiên cứu sinh cần nộp (cả bản in và file pdf) toàn văn luận án và tóm tắt luận án hoàn chỉnh cuối cùng có chữ ký của nghiên cứu sinh, chữ ký của người hướng dẫn và xác nhận của thủ trưởng cơ sở đào tạo sau khi đã bổ sung, sửa chữa theo yêu cầu của Hội đồng đánh giá luận án cấp trường và Hội đồng thẩm định (nếu có) cho Thư viện Quốc gia Việt Nam và Thư viện của Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 6031, ""end_index"": 6325}]","93bd6874-6a26-5e18-806c-7131e3c2614d"
"Trường hợp cần thẩm định hồ sơ, luận án trong quá trình giải quyết khiếu nại, tố cáo thì hồ sơ thẩm định và trình tự thẩm định được thực hiện theo quy định nào?","[{""content"": ""Trường hợp cần thẩm định hồ sơ, luận án trong quá trình giải quyết khiếu nại, tố cáo thì hồ sơ thẩm định, trình tự thẩm định thực hiện theo quy định tại Điều 33, 34 của Quy định Đào tạo trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên."", ""start_index"": 747, ""end_index"": 925}]","04f5d018-3df0-5bdf-81cf-29416809b3f9"
"Những nội dung nào được thanh tra, kiểm tra trong công tác đào tạo trình độ tiến sĩ tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Nội dung thanh tra, kiểm tra bao gồm công tác tuyển sinh; công tác tổ chức và quản lý đào tạo; chương trình và quy trình đào tạo; quy trình tổ chức đánh giá luận án các cấp; việc cấp bằng tiến sĩ; việc giải quyết khiếu nại, tố cáo."", ""start_index"": 1099, ""end_index"": 1330}]","04f5d018-3df0-5bdf-81cf-29416809b3f9"
"Thí sinh dự tuyển nghiên cứu sinh có bài báo đăng trên Tạp chí có phản biện độc lập hoặc Tuyển tập hội nghị cấp quốc gia sẽ được đánh giá bao nhiêu điểm ở tiêu chí thành tích nghiên cứu khoa học?","[{""content"": ""Thí sinh dự tuyển nghiên cứu sinh có bài báo đăng trên Tạp chí có phản biện độc lập hoặc Tuyển tập hội nghị cấp quốc gia sẽ được đánh giá 10 điểm ở tiêu chí thành tích nghiên cứu khoa học."", ""start_index"": 4290, ""end_index"": 4375}]","04f5d018-3df0-5bdf-81cf-29416809b3f9"
"Phiếu chấm báo cáo định hướng nghiên cứu của thí sinh dự tuyển NCS được ban hành kèm theo quyết định số nào của Hiệu trưởng trường Đại học SPKT Hưng Yên?","[{""content"": ""Phiếu chấm báo cáo định hướng nghiên cứu của thí sinh dự tuyển NCS được ban hành kèm theo Quyết định số 3016/QĐ-ĐHSPKT."", ""start_index"": 314, ""end_index"": 419}]","5e6ab8a6-302b-5fc6-9559-a5e53bc321be"
"Tổng điểm tối đa của Phiếu chấm báo cáo định hướng nghiên cứu của thí sinh dự tuyển NCS là bao nhiêu?","[{""content"": ""Tổng điểm tối đa của Phiếu chấm báo cáo định hướng nghiên cứu của thí sinh dự tuyển NCS là 100 điểm."", ""start_index"": 313, ""end_index"": 381}]","5e6ab8a6-302b-5fc6-9559-a5e53bc321be"
